"page_id";"element_id";"text";"line_id";"section_title";"morelines";"section_no";"several_lines";"several_line_title";"section_title_text";"page_of_section";"void_ident";"text_line_id";"text_line_id_start";"text_line_id_end";"section_text";"chapter_no"
4;54;"7.1.1.2           asynchronous mode of operation ......................................................................................................... 58";139;"7.1.1.2           asynchronous mode of operation";FALSE;"7.1.1.2";FALSE;FALSE;"asynchronous mode of operation";58;FALSE;"2533";2533;2533;"7.1.1.2            asynchronous mode of operation";"7"
4;55;"7.1.1.2.1             request by a calling terminal equipment ........................................................................................ 58";140;"7.1.1.2.1             request by a calling terminal equipment";FALSE;"7.1.1.2.1";FALSE;FALSE;"request by a calling terminal equipment";58;FALSE;"2534";2534;2587;"7.1.1.2.1              request by a calling terminal equipment a) bearer capability information element coding: octet                    information element field                                         field value 3     coding standard                                            ccitt standardized coding information transfer capability                            unrestricted digital information 4     transfer mode                                              circuit mode information transfer rate                                  64 kbit/s 5     user information layer 1 protocol                          ——— 6     user information layer 2 protocol                          ——— 7     user information layer 3 protocol                          ——— 59                             eg 201 018 v1.5.2 (1998-11) b) high layer compatibility information element coding: octet                  information element field                                     field value coding standard                                       ccitt standardized coding 3    interpretation                                        first high layer characteristics identification to be used in the call presentation method of protocol profile               high layer protocol profile 4    high layer characteristics identification             set according to the high layer application supported by the terminal 4a    extended high layer characteristics identification    ——— the hlc information element shall only be included if a terminal supporting a high layer application is connected to the ta (e.g. a teletex terminal). c) low layer compatibility information element coding: octet                  information element field                                     field value 3    coding standard                                       ccitt standardized coding information transfer capability                       unrestricted digital information 3a    negotiation indicator                                 (set according to the capability of the ta) 4    transfer mode                                         circuit mode information transfer rate                             64 kbit/s layer 1 5           user information layer 1 protocol              ccitt standardized rate adaption v.110/x.30 synchron/asynchron                             asynchronous 5a           negotiation                                    (set according to the capability of the ta) user rate                                      user rate at reference point r intermediate rate                              (set according to the user rate) nic on transmission                            irrelevant, set to '0' nic on reception                               irrelevant, set to '0' flow control on transmission                   (set according to the capability of the ta) flow control on reception 5b           rate adaption header multiple frame support mode of operation                              ——— logical link identifier negotiation assignor/assignee in-band/outband negotiation number of stop bits 5c           number of data bits                            (set according to the capability of the ta) parity information 5d           duplex mode                                    (set according to user's requirements) modem type                                     irrelevant 6    user information layer 2 protocol                     (set according to user layer 2 protocol) 6a, 6b optional layer 2 protocol information                  ——— 7    user information layer 3 protocol                     (set according to user layer 3 protocol) 7a-7c optional layer 3 protocol information                   ———";"7"
4;56;"7.1.1.2.2             compatibility at the called terminal equipment............................................................................... 59";141;"7.1.1.2.2             compatibility at the called terminal equipment";FALSE;"7.1.1.2.2";FALSE;FALSE;"compatibility at the called terminal equipment";59;FALSE;"2588";2588;2650;"7.1.1.2.2     compatibility at the called terminal equipment a) bearer capability information element coding: octet                  information element field                                     field value 3    coding standard                                       ccitt standardized coding information transfer capability                       unrestricted digital information 4    transfer mode                                         circuit mode information transfer rate                             64 kbit/s 5    user information layer 1 protocol                     ——— 6    user information layer 2 protocol                     ——— 7    user information layer 3 protocol                     ——— 60                               eg 201 018 v1.5.2 (1998-11) b) high layer compatibility information element coding: octet                     information element field                                         field value coding standard                                            ccitt standardized coding 3     interpretation                                             first high layer characteristics identification to be used in the call presentation method of protocol profile                    high layer protocol profile 4     high layer characteristics identification                  check according to the high layer application supported by the terminal 4a     extended high layer characteristics identification         ——— depending on the type of terminal connected to the calling ta, the hlc information element may be present (e.g. a teletex terminal). c) low layer compatibility information element coding: octet                     information element field                                         field value 3     coding standard                                            ccitt standardized coding information transfer capability                            unrestricted digital information 3a     negotiation indicator                                      (set according to the capability of the ta) 4     transfer mode                                              circuit mode information transfer rate                                  64 kbit/s layer 1 5              user information layer 1 protocol                 ccitt standardized rate adaption v.110/x.30 synchron/asynchron                                asynchronous 5a              negotiation                                       (check according to the capability of the ta) (note) user rate                                         check according to the user rate at reference point r (note) intermediate rate                                 (check according to the capability of the ta) (note) nic on transmission                               ignore nic on reception flow control on transmission                      (check according to the capability of the ta) flow control on reception                         (note) 5b              rate adaption header multiple frame support mode of operation                                 ——— logical link identifier negotiation assignor/assignee in-band/outband negotiation number of stop bits 5c              number of data bits                               (check according to the capability of the ta) parity information 5d              duplex mode                                       (check according to the capability of the te2 supported) modem type                                        ignore 6     user information layer 2 protocol                          (check according to user layer 2 protocol) 6a, 6b    optional layer 2 protocol information                      ——— 7     user information layer 3 protocol                          (check according to user layer 3 protocol) 7a-7c     optional layer 3 protocol information                      ——— note:        the following cases may occur: a)           if there is a match of the fields 'user rate', intermediate rate' and 'flow control' then there will be no in-band parameter exchange required.  b)           if these field values do not match, then call acceptability is dependent on in-band negotiation results according to ccitt recommendation v.110 [11]. the field values in brackets may or may not be checked by the receiving ta. 61                                eg 201 018 v1.5.2 (1998-11)";"7"
4;57;"7.1.2         support of x.25 terminal equipment allowing access to pspdn via an access unit (itu-t recommendation x.31, case a) ................................................................................................................ 61";142;"7.1.2         support of x.25 terminal equipment allowing access to pspdn via an access unit (itu-t recommendation x.31, case a)";TRUE;"7.1.2";FALSE;FALSE;"support of x.25 terminal equipment allowing access to pspdn via an access unit (itu-t recommendation x.31, case a)";61;FALSE;"2651";2651;2652;"7.1.2         support of x.25 terminal equipment allowing access to pspdn via an access unit (itu-t recommendation x.31, case a)";"7"
4;59;"7.1.2.1           rate adaption using x.31 hdlc flag stuffing...................................................................................... 61";144;"7.1.2.1           rate adaption using x.31 hdlc flag stuffing";FALSE;"7.1.2.1";FALSE;FALSE;"rate adaption using x.31 hdlc flag stuffing";61;FALSE;"2653";2653;2653;"7.1.2.1          rate adaption using x.31 hdlc flag stuffing";"7"
4;60;"7.1.2.1.1             request by a calling terminal equipment ........................................................................................ 61";145;"7.1.2.1.1             request by a calling terminal equipment";FALSE;"7.1.2.1.1";FALSE;FALSE;"request by a calling terminal equipment";61;FALSE;"2654";2654;2700;"7.1.2.1.1            request by a calling terminal equipment a) bearer capability information element coding: octet                 information element field                                       field value 3    coding standard                                        ccitt standardized coding information transfer capability                        unrestricted digital information 4    transfer mode                                          circuit mode information transfer rate                              64 kbit/s 5    user information layer 1 protocol                      ——— 6    user information layer 2 protocol                      ——— 7    user information layer 3 protocol                      ——— b) high layer compatibility information element coding: the hlc information element is not included. c) low layer compatibility information element coding: octet                 information element field                                       field value 3    coding standard                                        ccitt standardized coding information transfer capability                        unrestricted digital information 3a    negotiation indicator                                  ——— 4    transfer mode                                          circuit mode information transfer rate                              64 kbit/s layer 1 5           user information layer 1 protocol               (ccitt standardized rate adaption x.31 hdlc flag stuffing) (note) synchron/asynchron 5a           negotiation                                     ——— user rate intermediate rate nic on transmission nic on reception flow control on transmission flow control on reception 5b           rate adaption header                            ——— multiple frame support mode of operation logical link identifier negotiation assignor/assignee in-band/outband negotiation number of stop bits 5c           number of data bits                             ——— parity information 5d           duplex mode                                     ——— modem type 6    user information layer 2 protocol                      recommendation x.25, link layer 6a, 6b optional layer 2 protocol information                   ——— 7    user information layer 3 protocol                      recommendation x.25, packet layer 7a-7c optional layer 3 protocol information                    ——— note:      the absence of octet 5 indicates that hdlc flag stuffing applies. 62                                eg 201 018 v1.5.2 (1998-11)";"7"
4;61;"7.1.2.1.2             compatibility at the called terminal equipment............................................................................... 62";146;"7.1.2.1.2             compatibility at the called terminal equipment";FALSE;"7.1.2.1.2";FALSE;FALSE;"compatibility at the called terminal equipment";62;FALSE;"2701";2701;2746;"7.1.2.1.2            compatibility at the called terminal equipment a) bearer capability information element coding: octet                 information element field                                       field value 3    coding standard                                        ccitt standardized coding information transfer capability                        unrestricted digital information 4    transfer mode                                          circuit mode information transfer rate                              64 kbit/s 5    user information layer 1 protocol                      ——— 6    user information layer 2 protocol                      ——— 7    user information layer 3 protocol                      ——— b) high layer compatibility information element coding: the hlc information element is not present. c) low layer compatibility information element coding: octet                 information element field                                       field value 3    coding standard                                        ccitt standardized coding information transfer capability                        unrestricted digital information 3a    negotiation indicator                                  ——— 4    transfer mode                                          circuit mode information transfer rate                              64 kbit/s layer 1 5           user information layer 1 protocol               (ccitt standardized rate adaption x.31 hdlc flag stuffing) (note) synchron/asynchron 5a           negotiation                                     ——— user rate intermediate rate nic on transmission nic on reception flow control on transmission flow control on reception 5b           rate adaption header                            ——— multiple frame support mode of operation logical link identifier negotiation assignor/assignee in-band/outband negotiation number of stop bits 5c           number of data bits                             ——— parity information 5d           duplex mode                                     ——— modem type 6    user information layer 2 protocol                      recommendation x.25, link layer 6a, 6b optional layer 2 protocol information                   ——— 7    user information layer 3 protocol                      recommendation x.25, packet layer 7a-7c optional layer 3 protocol information                    ——— note:      the absence of octet 5 indicates that hdlc flag stuffing applies.";"7"
5;1;"5                                                 eg 201 018 v1.5.2 (1998-11) 7.1.2.2              rate adaption corresponding to ccitt recommendations v.110/x.30.............................................. 63";147;"5                                                 eg 201 018 v1.5.2 (1998-11) 7.1.2.2              rate adaption corresponding to ccitt recommendations v.110/x.30";TRUE;"5";FALSE;FALSE;"eg 201 018 v1.5.2 (1998-11) 7.1.2.2              rate adaption corresponding to ccitt recommendations v.110/x.30";63;FALSE;"2747";2747;2748;"63                                eg 201 018 v1.5.2 (1998-11) 7.1.2.2          rate adaption corresponding to ccitt recommendations v.110/x.30";"5"
5;3;"7.1.2.2.1                 request by a calling terminal equipment ........................................................................................ 63";149;"7.1.2.2.1                 request by a calling terminal equipment";FALSE;"7.1.2.2.1";FALSE;FALSE;"request by a calling terminal equipment";63;FALSE;"2749";2749;2794;"7.1.2.2.1            request by a calling terminal equipment a) bearer capability information element coding: octet                 information element field                                        field value 3    coding standard                                         ccitt standardized coding information transfer capability                         unrestricted digital information 4    transfer mode                                           circuit mode information transfer rate                               64 kbit/s 5    user information layer 1 protocol                       ——— 6    user information layer 2 protocol                       ——— 7    user information layer 3 protocol                       ——— b) high layer compatibility information element coding: the hlc information element is not included. c) low layer compatibility information element coding: octet                 information element field                                        field value 3    coding standard                                         ccitt standardized coding information transfer capability                         unrestricted digital information 3a    negotiation indicator                                   ——— 4    transfer mode                                           circuit mode information transfer rate                               64 kbit/s layer 1 5           user information layer 1 protocol                (ccitt standardized rate adaption v.110/x.30) synchron/asynchron                               synchronous 5a           negotiation                                      in-band negotiation not possible user rate                                        user rat at reference point r intermediate rate                                (set corresponding to user rate at r) nic on transmission                              (set according to the capability of the ta) (note) nic on reception                                 (set according to the capability of the ta) (note) flow control on transmission flow control on reception 5b           rate adaption header multiple frame support mode of operation                                (note) logical link identifier negotiation assignor/assignee in-band/outband negotiation number of stop bits 5c           number of data bits                              ——— parity information 5d           duplex mode                                      ——— modem type 6    user information layer 2 protocol                       recommendation x.25, link layer 6a, 6b optional layer 2 protocol information                    ——— 7    user information layer 3 protocol                       recommendation x.25, packet layer 7a-7c optional layer 3 protocol information                     ——— note:      octet 5b may be present. if present, only the nic bits are relevant. 64                                eg 201 018 v1.5.2 (1998-11)";"7"
5;4;"7.1.2.2.2                 compatibility at the called terminal equipment............................................................................... 64";150;"7.1.2.2.2                 compatibility at the called terminal equipment";FALSE;"7.1.2.2.2";FALSE;FALSE;"compatibility at the called terminal equipment";64;FALSE;"2795";2795;2840;"7.1.2.2.2            compatibility at the called terminal equipment a) bearer capability information element coding: octet                 information element field                                        field value 3    coding standard                                         ccitt standardized coding information transfer capability                         unrestricted digital information 4    transfer mode                                           circuit mode information transfer rate                               64 kbit/s 5    user information layer 1 protocol                       ——— 6    user information layer 2 protocol                       ——— 7    user information layer 3 protocol                       ——— b) high layer compatibility information element coding: this information element is not present. c) low layer compatibility information element coding: octet                 information element field                                        field value 3    coding standard                                         ccitt standardized coding information transfer capability                         unrestricted digital information 3a    negotiation indicator                                   ----------- 4    transfer mode                                           circuit mode information transfer rate                               64 kbit/s layer 1 5           user information layer 1 protocol                (ccitt standardized rate adaption v.110/x.30) synchron/asynchron                               synchronous 5a           negotiation                                      not possible user rate                                        check user rate at reference point r intermediate rate                                (check or ignore) nic on transmission                              (check according to the capability of the ta) (note) nic on reception                                 (check according to the capability of the ta) (note) flow control on transmission flow control on reception 5b           rate adaption header multiple frame support mode of operation                                (note) logical link identifier negotiation assignor/assignee in-band/outband negotiation number of stop bits 5c           number of data bits                              ——— parity information 5d           duplex mode                                      ——— modem type 6    user information layer 2 protocol                       recommendation x.25, packet layer 6a, 6b optional layer 2 protocol information                    ——— 7    user information layer 3 protocol                       recommendation x.25, packet layer 7a-7c optional layer 3 protocol information                     ——— note:      octet 5b may be present. if present, only the nic bits are relevant. 65                                eg 201 018 v1.5.2 (1998-11)";"7"
5;5;"7.1.3           support of teletex terminals using circuit-mode 64 kbit/s unrestricted 8 khz-structured bearer capability.................................................................................................................................................... 65";151;"7.1.3           support of teletex terminals using circuit-mode 64 kbit/s unrestricted 8 khz-structured bearer capability";TRUE;"7.1.3";FALSE;FALSE;"support of teletex terminals using circuit-mode 64 kbit/s unrestricted 8 khz-structured bearer capability";65;FALSE;"2841";2841;2842;"7.1.3        support of teletex terminals using circuit-mode 64 kbit/s unrestricted 8 khz-structured bearer capability";"7"
5;7;"7.1.3.1              request by a calling terminal equipment .............................................................................................. 65";153;"7.1.3.1              request by a calling terminal equipment";FALSE;"7.1.3.1";FALSE;FALSE;"request by a calling terminal equipment";65;FALSE;"2843";2843;2909;"7.1.3.1          request by a calling terminal equipment a) bearer capability information element coding: octet                information element field                                          field value 3   coding standard                                           ccitt standardized coding information transfer capability                           unrestricted digital information 4   transfer mode                                             circuit mode information transfer rate                                 64 kbit/s 5   user information layer 1 protocol                         ——— 6   user information layer 2 protocol                         ——— 7   user information layer 3 protocol                         ——— b) high layer compatibility information element coding: octet                information element field                                          field value coding standard                                           ccitt standardized coding 3   interpretation                                            first high layer characteristics identification to be used in the call presentation method of protocol profile                   high layer protocol profile 4   high layer characteristics identification                 (note) 4a   extended high layer characteristics identification note:     the calling terminal shall select the field value according to its capabilities and according to the type of document to be transferred: -         teletex service, basic mode of operation (ccitt recommendation f.200 [7]). this coding shall be used by terminals supporting basic operation only.  or -         teletex service, basic and mixed mode of operation (ccitt recommendation f.230 [9]) and facsimile service group 4 classes ii and iii (itu-t recommendation f.184 [6]). this coding shall be used by terminals which want to operate in the mixed mode of operation. the same codepoint may be used by terminals which want to operate facsimile group 4 classes ii or iii.  or -         teletex service, basic and processable mode of operation (ccitt recommendation f.220 [8]). this coding shall be used by terminals which want to operate in the processable mode of operation. 66                                eg 201 018 v1.5.2 (1998-11) c) low layer compatibility information element coding: octet                 information element field                                        field value 3   coding standard                                          ccitt standardized coding information transfer capability                          unrestricted digital information 3a   negotiation indicator                                    (set according to the capability of the terminal) 4   transfer mode                                            circuit mode information transfer rate                                64 kbit/s layer 1 5           user information layer 1 protocol                ——— synchron/asynchron 5a           negotiation                                      ——— user rate intermediate rate nic on transmission nic on reception flow control on transmission flow control on reception 5b           rate adaption header                             ——— multiple frame support mode of operation logical link identifier negotiation assignor/assignee in-band/outband negotiation number of stop bits 5c           number of data bits                              ——— parity information 5d           duplex mode                                      ——— modem type 6   user information layer 2 protocol                        iso/iec 7776 dte-dte operation (note 1) 6a, 6b optional layer 2 protocol information                    (set according to the capability of the terminal) (note 3) 7   user information layer 3 protocol                        iso/iec 8208 (note 2) 7a-7c optional layer 3 protocol information                     (set according to the capability of the terminal) (note 3) note 1: this codepoint is also used when the protocol defined in itu-t recommendation x.75 [15] modified by the application rules specified in ets 300 080 [1] is applied. note 2: additional application rules as specified in ets 300 080 [1] need to be fulfilled. note 3: the extension octets 6a-6b and 7a-7c may also be used to negotiate protocol options or parameters.";"7"
5;8;"7.1.3.2              compatibility at the called terminal equipment .................................................................................... 66";154;"7.1.3.2              compatibility at the called terminal equipment";FALSE;"7.1.3.2";FALSE;FALSE;"compatibility at the called terminal equipment";66;FALSE;"2910";2910;2969;"7.1.3.2          compatibility at the called terminal equipment a) bearer capability information element coding: octet                 information element field                                        field value 3   coding standard                                          ccitt standardized coding information transfer capability                          unrestricted digital information 4   transfer mode                                            circuit mode information transfer rate                                64 kbit/s 5   user information layer 1 protocol                        ——— 6   user information layer 2 protocol                        ——— 7   user information layer 3 protocol                        ——— 67                                 eg 201 018 v1.5.2 (1998-11) b) high layer compatibility information element coding: octet                   information element field                                         field value coding standard                                           ccitt standardized coding 3     interpretation                                            first high layer characteristics identification to be used in the call presentation method of protocol profile                   high layer protocol profile 4     high layer characteristics identification                 (note) 4a     extended high layer characteristics identification        ——— note:       the called terminal holds a list of field values describing its receiving capabilities. it will accept calls with hlc codings corresponding to any one in the list. c) llc information element coding: octet                   information element field                                         field value 3     coding standard                                           ccitt standardized coding information transfer capability                           unrestricted digital information 3a     negotiation indicator                                     (check according to the capability of the terminal) 4     transfer mode                                             circuit mode information transfer rate                                 64 kbit/s layer 1 5             user information layer 1 protocol                 ——— synchron/asynchron 5a             negotiation                                       ——— user rate intermediate rate nic on transmission nic on reception flow control on transmission flow control on reception 5b             rate adaption header                              ——— multiple frame support mode of operation logical link identifier negotiation assignor/assignee in-band/outband negotiation number of stop bits 5c             number of data bits                               ——— parity information 5d             duplex mode                                       ——— modem type 6     user information layer 2 protocol                         iso/iec 7776 dte-dte operation 6a, 6b optional layer 2 protocol information                       (check according to the capability of the terminal) (note) 7     user information layer 3 protocol                         iso/iec 8208 7a-7c optional layer 3 protocol information                        (check according to the capability of the terminal) (note) note:       the extension octets 6a-6b and 7a-7c may also be used to negotiate protocol options or parameters. a terminating terminal should check whether a llc information element is included in the setup message or not. if the llc information element is omitted, the default values will be assumed, i.e. iso/iec 7776 dte-dte operation as layer 2 protocol and iso/iec 8208 as layer 3 protocol (see also subclause 7.1.3.1, item c), notes 1 and 2).";"7"
5;9;"7.2        specific user applications of the circuit mode 64 kbit/s 8 khz structured bearer service category usable for 3,1 khz audio information transfer ............................................................................................................ 67";155;"7.2        specific user applications of the circuit mode 64 kbit/s 8 khz structured bearer service category usable for 3,1 khz audio information transfer";TRUE;"7.2";FALSE;FALSE;"specific user applications of the circuit mode 64 kbit/s 8 khz structured bearer service category usable for 3,1 khz audio information transfer";67;FALSE;"2970";2970;2978;"7.2             specific user applications of the circuit mode 64 kbit/s 8 khz structured bearer service category usable for 3,1 khz audio information transfer the codings presented in this subclause consider a typical application of this bearer service. they are not exhaustive. further applications are possible. 68                              eg 201 018 v1.5.2 (1998-11) furthermore, it is assumed that a pure isdn environment exists and no network provided interworking function is selected. therefore, the particular terminal characteristics are specified in the llc information element, thus permitting compatibility decision only by the destination terminal.";"7"
5;11;"7.2.1           voice band data via modem ....................................................................................................................... 68";157;"7.2.1           voice band data via modem";FALSE;"7.2.1";FALSE;FALSE;"voice band data via modem";68;FALSE;"2979";2979;2979;"7.2.1          voice band data via modem";"7"
5;12;"7.2.1.1              request by a calling terminal equipment .............................................................................................. 68";158;"7.2.1.1              request by a calling terminal equipment";FALSE;"7.2.1.1";FALSE;FALSE;"request by a calling terminal equipment";68;FALSE;"2980";2980;3025;"7.2.1.1            request by a calling terminal equipment a) bearer capability information element coding: octet                  information element field                                       field value 3    coding standard                                          ccitt standardized coding information transfer capability                          3,1 khz audio 4    transfer mode                                            circuit mode information transfer rate                                64 kbit/s 5    user information layer 1 protocol                        recommendation g.711, a-law 6    user information layer 2 protocol                        ——— 7    user information layer 3 protocol                        ——— b) high layer compatibility information element coding: the hlc information element is not included. c) low layer compatibility information element coding: octet                  information element field                                       field value 3    coding standard                                          ccitt standardized coding information transfer capability                          3,1 khz audio 3a    negotiation indicator                                    ——— 4    transfer mode                                            circuit mode information transfer rate                                64 kbit/s layer 1 5            user information layer 1 protocol                recommendation g.711, a-law synchron/asynchron                               (may be set depending on the user's 5a            negotiation                                      requirements) user rate intermediate rate nic on transmission nic on reception flow control on transmission flow control on reception                        not relevant but cannot be omitted in 5b            rate adaption header                             order to have octet 5d multiple frame support mode of operation logical link identifier negotiation assignor/assignee in-band/outband negotiation number of stop bits 5c            number of data bits                              (may be set depending on the user's parity information                               requirements) 5d            duplex mode                                      set according to the modem type modem type                                       set according to the modem type 6    user information layer 2 protocol                        (set according to user layer 2 protocol) 6a, 6b optional layer 2 protocol information                     ——— 7    user information layer 3 protocol                        (set according to user layer 3 protocol) 7a-7c optional layer 3 protocol information                      ——— depending on the user's requirements, the whole llc information element may be absent. 69                               eg 201 018 v1.5.2 (1998-11)";"7"
5;13;"7.2.1.2              compatibility at the called terminal equipment .................................................................................... 69";159;"7.2.1.2              compatibility at the called terminal equipment";FALSE;"7.2.1.2";FALSE;FALSE;"compatibility at the called terminal equipment";69;FALSE;"3026";3026;3078;"7.2.1.2           compatibility at the called terminal equipment a) bearer capability information element coding: octet                  information element field                                      field value 3     coding standard                                        ccitt standardized coding information transfer capability                        3,1 khz audio 4     transfer mode                                          circuit mode information transfer rate                              64 kbit/s 5     user information layer 1 protocol                      recommendation g.711, a-law 6     user information layer 2 protocol                      ——— 7     user information layer 3 protocol                      ——— the presence of a progress description indicates that the call originates from the pstn. b) high layer compatibility information element coding: the hlc information element is not present. c) low layer compatibility information element coding: octet                  information element field                                      field value 3     coding standard                                        ccitt standardized coding information transfer capability                        3,1 khz audio 3a     negotiation indicator                                  ——— 4     transfer mode                                          circuit mode information transfer rate                              64 kbit/s layer 1 5            user information layer 1 protocol               recommendation g.711, a-law synchron/asynchron 5a            negotiation                                     (check according to the capability of the user rate                                       user's equipment) intermediate rate nic on transmission nic on reception flow control on transmission flow control on reception 5b            rate adaption header                            ignore multiple frame support mode of operation logical link identifier negotiation assignor/assignee in-band/outband negotiation number of stop bits 5c            number of data bits                             check according to the capability of the parity information                              user's equipment duplex mode                                     check according to the capability of the user's 5d                                                            equipment modem type                                      check according to the capability of the user's equipment 6     user information layer 2 protocol                      (check according to user layer 2 protocol supported by the terminal) 6a, 6b optional layer 2 protocol information                    ——— 7     user information layer 3 protocol                      (check according to user layer 3 protocol supported by the terminal) 7a-7c optional layer 3 protocol information                     ——— the llc information element should be checked against the capability of the user's equipment. in the case of interworking with the pstn indicated by the presence of a progress description, the llc information element will be absent. 70                                eg 201 018 v1.5.2 (1998-11)";"7"
5;14;"8       interworking with non-european isdns supporting restricted 64 kbit/s transfer capability ................70";160;"8       interworking with non-european isdns supporting restricted 64 kbit/s transfer capability";FALSE;"8";FALSE;FALSE;"interworking with non-european isdns supporting restricted 64 kbit/s transfer capability";70;FALSE;"3079";3079;3080;"8             interworking with non-european isdns supporting restricted 64 kbit/s transfer capability";"8"
5;15;"8.1        request by a calling terminal connected to a network supporting 64 kbit/s unrestricted digital information transfer ......................................................................................................................................... 70";161;"8.1        request by a calling terminal connected to a network supporting 64 kbit/s unrestricted digital information transfer";TRUE;"8.1";FALSE;FALSE;"request by a calling terminal connected to a network supporting 64 kbit/s unrestricted digital information transfer";70;FALSE;"3081";3081;3101;"8.1           request by a calling terminal connected to a network supporting 64 kbit/s unrestricted digital information transfer this example assumes that the calling user is aware of the interworking situation. a) bearer capability information element coding: octet                 information element field                                          field value 3    coding standard                                           ccitt standardized coding information transfer capability                           unrestricted digital information 4    transfer mode                                             circuit mode information transfer rate                                 64 kbit/s 5    user information layer 1 protocol                         ccitt standardized rate adaption v.110/x.30 synchronous/asynchronous                                  synchronous 5a    negotiation                                               not possible user rate                                                 56 kbit/s recommendation v.6 6    user information layer 2 protocol                         ——— 7    user information layer 3 protocol                         ——— b) high layer compatibility information element coding: this information element is optional. if present, it shall be encoded in accordance with en 300 403-1 [5], subclause 4.5.17. c) low layer compatibility information element coding: this information element is optional. if present, it shall be encoded in accordance with en 300 403-1 [5], subclause 4.5.19.";"8"
5;17;"8.2        compatibility at the called terminal equipment connected to a network supporting 64 kbit/s unrestricted digital information transfer .............................................................................................................................. 70";163;"8.2        compatibility at the called terminal equipment connected to a network supporting 64 kbit/s unrestricted digital information transfer";TRUE;"8.2";FALSE;FALSE;"compatibility at the called terminal equipment connected to a network supporting 64 kbit/s unrestricted digital information transfer";70;FALSE;"3102";3102;3124;"8.2           compatibility at the called terminal equipment connected to a network supporting 64 kbit/s unrestricted digital information transfer a) bearer capability information element coding: octet                 information element field                                          field value 3    coding standard                                           ccitt standardized coding information transfer capability                           unrestricted digital information 4    transfer mode                                             circuit mode information transfer rate                                 64 kbit/s 5    user information layer 1 protocol                         ccitt standardized rate adaption v.110/x.30 synchronous/asynchronous                                  synchronous 5a    negotiation                                               not possible user rate                                                 56 kbit/s recommendation v.6 6    user information layer 2 protocol                         ——— 7    user information layer 3 protocol                         ——— b) high layer compatibility information element coding: this information element is present if provided by the calling user. if present, it is checked for terminal compatibility according to annex b of en 300 403-1 [5]. 71                                 eg 201 018 v1.5.2 (1998-11) c) low layer compatibility information element coding: this information element is present if provided by the calling user. if present, it is checked for terminal compatibility according to annex b of en 300 403-1 [5] and for parameter negotiation according to annex j of en 300 403-1 [5].";"8"
